time,temperature_2m (°C),apparent_temperature (°C),precipitation_probability (%),precipitation (mm),rain (mm)
2023-07-26T02:00,27.8,34.1,90,1.60,0.00
2023-07-26T03:00,27.4,33.8,86,1.40,0.00
2023-07-26T04:00,27.3,33.7,81,0.90,0.00
2023-07-26T05:00,27.3,33.7,77,0.70,0.00
2023-07-26T06:00,27.1,33.4,85,1.10,0.00
2023-07-26T07:00,27.3,33.4,92,1.00,0.00
2023-07-26T08:00,27.6,33.8,100,0.90,0.00
2023-07-26T09:00,28.1,34.1,98,0.40,0.00
2023-07-26T10:00,28.8,35.0,96,0.50,0.00
2023-07-26T11:00,30.0,36.4,94,0.10,0.00
2023-07-26T12:00,30.4,36.6,78,0.40,0.00
2023-07-26T13:00,30.2,36.4,61,0.90,0.00
2023-07-26T14:00,30.7,37.0,45,0.20,0.00
2023-07-26T15:00,30.6,37.0,34,0.30,0.00
2023-07-26T16:00,30.0,36.4,24,0.60,0.00
2023-07-26T17:00,30.2,36.9,13,0.20,0.00
2023-07-26T18:00,29.6,36.2,37,0.10,0.00
2023-07-26T19:00,29.3,35.9,60,0.00,0.00
2023-07-26T20:00,29.0,35.6,84,0.00,0.00
2023-07-26T21:00,28.7,35.6,70,0.00,0.00
2023-07-26T22:00,28.4,35.3,56,0.00,0.00
2023-07-26T23:00,28.3,35.3,42,0.00,0.00
2023-07-27T00:00,28.1,35.0,51,0.00,0.00
2023-07-27T01:00,27.9,34.8,59,0.00,0.00
2023-07-27T02:00,27.6,34.5,68,0.20,0.00
2023-07-27T03:00,27.4,34.4,66,0.40,0.00
2023-07-27T04:00,27.2,34.0,63,1.00,0.00
2023-07-27T05:00,27.4,34.6,61,1.20,0.00
2023-07-27T06:00,27.3,34.2,62,1.00,0.00
2023-07-27T07:00,27.5,34.3,64,1.00,0.00
2023-07-27T08:00,28.0,34.9,65,1.10,0.00
2023-07-27T09:00,28.6,35.5,50,0.70,0.00
2023-07-27T10:00,29.9,36.7,34,0.10,0.00
2023-07-27T11:00,32.1,39.1,19,0.10,0.00
2023-07-27T12:00,32.8,39.8,41,0.10,0.00
2023-07-27T13:00,33.7,41.2,62,0.10,0.00
2023-07-27T14:00,33.6,40.4,84,0.10,0.00
2023-07-27T15:00,32.7,39.9,79,0.30,0.00
2023-07-27T16:00,31.0,39.2,73,12.60,0.00
2023-07-27T17:00,30.9,39.0,68,17.40,0.00
2023-07-27T18:00,29.9,36.8,79,3.00,0.00
2023-07-27T19:00,29.0,35.5,89,1.70,0.00
2023-07-27T20:00,28.6,35.4,100,0.20,0.00
2023-07-27T21:00,28.4,35.1,99,0.40,0.00
2023-07-27T22:00,28.1,34.8,98,1.60,0.00
2023-07-27T23:00,28.1,35.0,97,2.40,0.00
2023-07-28T00:00,27.9,34.8,96,0.90,0.00
2023-07-28T01:00,27.7,34.3,95,1.10,0.00
2023-07-28T02:00,27.4,34.1,94,1.10,0.00
2023-07-28T03:00,27.2,33.9,86,0.90,0.00
2023-07-28T04:00,27.1,33.7,79,0.90,0.00
2023-07-28T05:00,27.3,34.1,71,1.00,0.00
2023-07-28T06:00,27.3,34.1,77,0.70,0.00
2023-07-28T07:00,27.6,34.4,84,0.50,0.00
2023-07-28T08:00,28.1,34.8,90,0.60,0.00
2023-07-28T09:00,28.3,34.9,86,1.00,0.00
2023-07-28T10:00,28.9,35.6,81,0.60,0.00
2023-07-28T11:00,30.4,37.3,77,0.10,0.00
2023-07-28T12:00,31.1,38.0,83,0.30,0.00
2023-07-28T13:00,31.3,38.3,88,0.30,0.00
2023-07-28T14:00,31.2,38.3,94,0.40,0.00
2023-07-28T15:00,30.2,37.5,85,2.10,0.00
2023-07-28T16:00,29.5,36.5,77,2.90,0.00
2023-07-28T17:00,30.1,37.2,68,1.00,0.00
2023-07-28T18:00,29.4,36.5,77,1.30,0.00
2023-07-28T19:00,29.0,36.0,85,1.90,0.00
2023-07-28T20:00,28.4,35.7,94,2.30,0.00
2023-07-28T21:00,28.2,35.3,94,1.70,0.00
2023-07-28T22:00,27.9,35.0,94,1.50,0.00
2023-07-28T23:00,27.4,34.3,94,1.80,0.00
2023-07-29T00:00,27.2,34.2,95,0.40,0.10
2023-07-29T01:00,27.0,33.9,96,0.30,0.10
2023-07-29T02:00,26.9,33.7,97,0.10,0.00
2023-07-29T03:00,26.7,33.5,97,0.30,0.00
2023-07-29T04:00,26.6,33.1,97,0.40,0.00
2023-07-29T05:00,26.6,33.1,97,0.50,0.00
2023-07-29T06:00,26.5,33.0,96,0.60,0.00
2023-07-29T07:00,26.8,33.1,95,0.40,0.00
2023-07-29T08:00,27.5,33.8,94,0.20,0.00
2023-07-29T09:00,28.7,34.9,86,0.30,0.00
2023-07-29T10:00,29.8,36.2,79,0.10,0.00
2023-07-29T11:00,30.5,36.9,71,0.10,0.00
2023-07-29T12:00,31.5,37.9,80,0.00,0.00
2023-07-29T13:00,31.7,38.0,88,0.00,0.00
2023-07-29T14:00,31.4,37.7,97,0.10,0.00
2023-07-29T15:00,30.7,37.3,97,0.70,0.00
2023-07-29T16:00,30.0,36.7,97,1.90,0.00
2023-07-29T17:00,29.5,36.6,97,0.80,0.00
2023-07-29T18:00,29.1,36.2,85,0.30,0.00
2023-07-29T19:00,28.8,35.7,73,0.00,0.00
2023-07-29T20:00,28.5,35.5,61,0.00,0.00
2023-07-29T21:00,28.2,35.2,58,0.00,0.00
2023-07-29T22:00,27.8,34.8,55,0.00,0.00
2023-07-29T23:00,27.6,34.5,52,0.00,0.00
2023-07-30T00:00,27.4,34.5,41,0.00,0.00
2023-07-30T01:00,27.2,34.1,30,0.00,0.00
2023-07-30T02:00,27.0,33.6,19,0.10,0.00
2023-07-30T03:00,26.8,33.4,24,0.10,0.00
2023-07-30T04:00,26.7,33.4,30,0.00,0.00
2023-07-30T05:00,26.6,32.8,35,0.10,0.00
2023-07-30T06:00,26.7,32.9,24,0.10,0.00
2023-07-30T07:00,27.3,33.5,14,0.20,0.00
2023-07-30T08:00,28.1,34.3,3,0.20,0.00
2023-07-30T09:00,29.2,35.0,3,0.10,0.00
2023-07-30T10:00,30.8,36.7,3,0.00,0.00
2023-07-30T11:00,32.2,40.3,3,0.10,0.00
2023-07-30T12:00,32.9,40.2,4,0.00,0.00
2023-07-30T13:00,33.4,39.6,5,0.00,0.00
2023-07-30T14:00,33.5,39.3,6,0.00,0.00
2023-07-30T15:00,33.2,39.0,6,0.00,0.00
2023-07-30T16:00,33.1,38.9,6,0.10,0.00
2023-07-30T17:00,33.7,39.8,6,0.00,0.00
2023-07-30T18:00,32.5,39.2,4,0.10,0.00
2023-07-30T19:00,30.3,37.2,2,0.50,0.00
2023-07-30T20:00,29.7,37.3,0,0.40,0.00
2023-07-30T21:00,29.5,37.1,4,0.20,0.00
2023-07-30T22:00,29.2,36.8,9,0.00,0.00
2023-07-30T23:00,29.3,36.7,13,0.10,0.00
2023-07-31T00:00,28.9,36.2,28,0.90,0.00
2023-07-31T01:00,28.5,35.8,43,1.40,0.00
2023-07-31T02:00,28.0,35.0,58,1.80,0.00
2023-07-31T03:00,27.7,34.5,53,1.60,0.00
2023-07-31T04:00,27.5,34.3,47,1.30,0.00
2023-07-31T05:00,27.8,34.7,42,1.10,0.00
2023-07-31T06:00,27.7,34.4,61,0.70,0.00
2023-07-31T07:00,28.0,34.3,81,0.40,0.00
2023-07-31T08:00,28.8,34.9,100,0.30,0.00
2023-07-31T09:00,30.0,35.8,83,0.20,0.00
2023-07-31T10:00,31.0,37.0,65,0.10,0.00
2023-07-31T11:00,32.9,39.7,48,0.00,0.00
2023-07-31T12:00,33.5,40.3,32,0.00,0.00
2023-07-31T13:00,34.0,40.4,16,0.00,0.00
2023-07-31T14:00,34.6,40.6,0,0.00,0.00
2023-07-31T15:00,34.6,40.2,0,0.10,0.00
2023-07-31T16:00,34.3,39.9,0,0.10,0.00
2023-07-31T17:00,34.2,39.9,0,0.10,0.00
2023-07-31T18:00,33.2,39.2,0,0.00,0.00
2023-07-31T19:00,32.2,38.3,0,0.00,0.00
2023-07-31T20:00,31.6,38.3,0,0.00,0.00
2023-07-31T21:00,31.1,37.9,0,0.00,0.00
2023-07-31T22:00,30.4,37.2,0,0.00,0.00
2023-07-31T23:00,30.5,37.8,0,0.10,0.00
2023-08-01T00:00,29.8,37.0,1,0.10,0.00
2023-08-01T01:00,29.2,35.8,2,0.20,0.00
2023-08-01T02:00,28.8,35.2,3,0.10,0.00
2023-08-01T03:00,28.6,35.1,2,0.00,0.00
2023-08-01T04:00,28.4,35.0,1,0.00,0.00
2023-08-01T05:00,28.6,35.4,0,0.00,0.00
2023-08-01T06:00,28.6,35.3,0,0.00,0.00
2023-08-01T07:00,29.3,35.8,0,0.00,0.00
2023-08-01T08:00,30.4,36.7,0,0.00,0.00
2023-08-01T09:00,31.8,38.0,0,0.00,0.00
2023-08-01T10:00,32.8,39.1,0,0.20,0.00
2023-08-01T11:00,33.2,40.5,0,0.10,0.00
2023-08-01T12:00,34.2,41.9,0,0.10,0.00
2023-08-01T13:00,34.9,42.4,0,0.10,0.00
2023-08-01T14:00,35.6,42.3,0,0.00,0.00
2023-08-01T15:00,36.0,41.7,0,0.00,0.00
2023-08-01T16:00,35.9,40.9,0,0.00,0.00
2023-08-01T17:00,35.0,40.4,0,0.00,0.00
2023-08-01T18:00,34.4,39.9,0,0.00,0.00
2023-08-01T19:00,33.3,39.5,0,0.00,0.00
2023-08-01T20:00,32.4,39.0,0,0.00,0.00
2023-08-01T21:00,31.4,38.0,0,0.00,0.00
2023-08-01T22:00,30.8,37.7,0,0.00,0.00
2023-08-01T23:00,30.6,37.5,0,0.00,0.00
2023-08-02T00:00,29.7,36.4,0,0.20,0.00
2023-08-02T01:00,29.4,36.4,0,0.20,0.00
2023-08-02T02:00,29.3,36.4,0,0.10,0.00
2023-08-02T03:00,29.0,36.1,0,0.60,0.00
2023-08-02T04:00,28.7,35.7,0,0.70,0.00
2023-08-02T05:00,29.1,35.7,0,0.90,0.00
2023-08-02T06:00,28.8,35.0,0,0.40,0.00
2023-08-02T07:00,29.1,35.2,0,0.40,0.00
2023-08-02T08:00,29.9,36.1,0,0.30,0.00
2023-08-02T09:00,30.5,36.2,0,0.20,0.00
2023-08-02T10:00,31.5,37.4,0,0.20,0.00
2023-08-02T11:00,33.6,40.7,0,0.00,0.00
2023-08-02T12:00,34.6,42.6,0,0.00,0.00
2023-08-02T13:00,35.1,43.2,0,0.00,0.00
2023-08-02T14:00,34.5,41.7,0,0.10,0.00
2023-08-02T15:00,34.1,41.8,0,0.30,0.00
2023-08-02T16:00,33.9,41.8,0,0.20,0.00
2023-08-02T17:00,32.1,40.6,0,3.70,0.00
2023-08-02T18:00,30.6,38.0,4,5.90,0.00
2023-08-02T19:00,29.6,36.7,9,1.90,0.00
2023-08-02T20:00,29.1,36.0,13,0.50,0.00
2023-08-02T21:00,29.0,36.0,16,1.00,0.00
2023-08-02T22:00,28.7,35.4,20,1.10,0.00
2023-08-02T23:00,28.2,34.6,23,2.20,0.00
2023-08-03T00:00,27.8,34.4,20,1.80,0.00
2023-08-03T01:00,27.7,34.1,16,1.20,0.00
2023-08-03T02:00,28.0,34.5,13,0.30,0.00
2023-08-03T03:00,27.7,34.1,15,1.00,0.00
2023-08-03T04:00,27.4,33.5,17,1.60,0.00
2023-08-03T05:00,27.7,33.9,19,2.00,0.00
2023-08-03T06:00,27.5,33.8,17,0.70,0.00
2023-08-03T07:00,27.6,33.7,15,0.90,0.00
2023-08-03T08:00,28.2,34.0,13,1.00,0.00
2023-08-03T09:00,28.5,33.8,9,0.90,0.00
2023-08-03T10:00,29.4,34.7,4,0.20,0.00
2023-08-03T11:00,31.6,37.8,0,0.00,0.00
2023-08-03T12:00,32.5,39.0,2,0.10,0.00
2023-08-03T13:00,33.9,40.5,4,0.00,0.00
2023-08-03T14:00,34.5,41.5,6,0.00,0.00
2023-08-03T15:00,34.6,40.5,8,0.00,0.00
2023-08-03T16:00,34.0,40.3,11,0.00,0.00
2023-08-03T17:00,34.3,40.4,13,0.70,0.00
2023-08-03T18:00,32.2,39.4,36,0.40,0.00
2023-08-03T19:00,31.2,39.3,58,1.60,0.00
2023-08-03T20:00,30.7,38.7,81,2.40,0.00
2023-08-03T21:00,30.1,37.9,71,3.00,0.00
2023-08-03T22:00,29.7,37.4,62,1.80,0.00
2023-08-03T23:00,29.9,38.0,52,1.40,0.00
2023-08-04T00:00,29.5,37.5,68,2.70,0.00
2023-08-04T01:00,29.2,36.8,84,2.00,0.00
2023-08-04T02:00,28.9,36.1,100,1.50,0.00
2023-08-04T03:00,28.4,35.1,84,1.40,0.00
2023-08-04T04:00,28.0,34.6,68,1.10,0.00
2023-08-04T05:00,28.5,35.3,52,1.30,0.00
2023-08-04T06:00,28.2,34.7,62,0.70,0.00
2023-08-04T07:00,28.3,34.7,71,0.30,0.00
2023-08-04T08:00,28.5,34.5,81,0.40,0.00
2023-08-04T09:00,28.8,34.7,73,0.30,0.00
2023-08-04T10:00,29.4,35.6,66,0.50,0.00
2023-08-04T11:00,29.5,35.7,58,0.70,0.00
2023-08-04T12:00,30.8,36.7,52,0.00,0.00
2023-08-04T13:00,31.2,37.2,45,0.00,0.00
2023-08-04T14:00,31.7,37.6,39,0.00,0.00
2023-08-04T15:00,31.3,37.3,29,0.10,0.00
2023-08-04T16:00,30.5,36.9,20,0.30,0.00
2023-08-04T17:00,31.1,37.8,10,0.20,0.00
2023-08-04T18:00,30.2,37.2,36,0.40,0.00
2023-08-04T19:00,30.0,37.1,61,0.10,0.00
2023-08-04T20:00,29.8,37.2,87,0.00,0.00
2023-08-04T21:00,29.6,37.3,69,0.00,0.00
2023-08-04T22:00,29.4,37.2,50,0.00,0.00
2023-08-04T23:00,29.2,37.1,32,0.00,0.00
2023-08-05T00:00,29.0,36.8,48,0.00,0.00
2023-08-05T01:00,28.7,36.4,65,0.10,0.00
2023-08-05T02:00,28.5,36.1,81,0.30,0.00
2023-08-05T03:00,28.4,36.2,70,0.00,0.00
2023-08-05T04:00,28.1,35.6,59,0.60,0.00
2023-08-05T05:00,27.9,35.0,48,1.20,0.00
2023-08-05T06:00,27.7,34.5,65,1.40,0.00
2023-08-05T07:00,27.8,34.0,83,1.00,0.00
2023-08-05T08:00,27.9,33.8,100,0.60,0.00
2023-08-05T09:00,28.2,34.1,91,0.90,0.00
2023-08-05T10:00,28.3,34.3,83,1.20,0.00
2023-08-05T11:00,29.4,35.9,74,0.50,0.00
2023-08-05T12:00,30.6,37.4,51,0.20,0.00
2023-08-05T13:00,31.9,39.6,29,0.10,0.00
2023-08-05T14:00,32.9,40.9,6,0.00,0.00
2023-08-05T15:00,33.0,40.1,5,0.00,0.00
2023-08-05T16:00,33.0,39.7,4,0.00,0.00
2023-08-05T17:00,32.5,40.1,3,0.20,0.00
2023-08-05T18:00,31.8,40.2,29,0.20,0.00
2023-08-05T19:00,31.3,40.2,55,0.80,0.00
2023-08-05T20:00,30.4,38.7,81,2.10,0.00
2023-08-05T21:00,29.7,37.5,68,1.60,0.00
2023-08-05T22:00,29.1,36.9,55,0.80,0.00
2023-08-05T23:00,29.4,37.3,42,1.20,0.00
2023-08-06T00:00,28.9,36.8,36,1.30,0.00
2023-08-06T01:00,28.5,36.3,29,1.30,0.00
2023-08-06T02:00,28.2,35.5,23,2.40,0.00
2023-08-06T03:00,28.1,35.2,33,1.60,0.00
2023-08-06T04:00,27.9,34.9,42,0.00,0.00
2023-08-06T05:00,28.8,36.1,52,0.10,0.00
2023-08-06T06:00,28.8,36.3,49,0.10,0.00
2023-08-06T07:00,29.5,36.3,45,0.00,0.00
2023-08-06T08:00,30.4,36.1,42,0.00,0.00
2023-08-06T09:00,31.6,37.4,28,0.00,0.00
2023-08-06T10:00,33.0,39.3,14,0.00,0.00
2023-08-06T11:00,33.9,40.8,0,0.00,0.00
2023-08-06T12:00,34.9,41.9,0,0.00,0.00
2023-08-06T13:00,35.3,41.6,0,0.00,0.00
2023-08-06T14:00,35.3,40.3,0,0.00,0.00
2023-08-06T15:00,34.7,39.8,0,0.10,0.00
2023-08-06T16:00,34.2,39.0,0,0.10,0.00
2023-08-06T17:00,33.6,39.8,0,0.00,0.00
2023-08-06T18:00,30.7,37.6,0,0.80,0.00
2023-08-06T19:00,30.6,37.7,0,0.00,0.00
2023-08-06T20:00,30.3,37.9,0,0.00,0.00
2023-08-06T21:00,30.1,37.2,0,0.00,0.00
2023-08-06T22:00,29.7,36.5,0,0.00,0.00
2023-08-06T23:00,29.9,36.6,0,0.00,0.00
2023-08-07T00:00,29.8,36.3,0,0.00,0.00
2023-08-07T01:00,29.9,35.8,0,0.00,0.00
2023-08-07T02:00,29.5,34.2,0,0.00,0.00
2023-08-07T03:00,29.1,33.8,0,0.00,0.00
2023-08-07T04:00,28.9,33.6,0,0.00,0.00
2023-08-07T05:00,28.4,33.2,0,0.00,0.00
2023-08-07T06:00,28.3,33.4,0,0.00,0.00
2023-08-07T07:00,28.7,33.8,0,0.00,0.00
2023-08-07T08:00,29.6,34.5,0,0.00,0.00
2023-08-07T09:00,31.1,35.7,0,0.00,0.00
2023-08-07T10:00,32.5,37.7,0,0.00,0.00
2023-08-07T11:00,32.9,38.1,0,0.00,0.00
2023-08-07T12:00,33.4,39.0,1,0.00,0.00
2023-08-07T13:00,34.1,39.9,2,0.00,0.00
2023-08-07T14:00,34.5,40.0,3,0.00,0.00
2023-08-07T15:00,34.6,39.2,2,0.00,0.00
2023-08-07T16:00,34.4,39.0,1,0.00,0.00
2023-08-07T17:00,34.2,38.9,0,0.00,0.00
2023-08-07T18:00,33.6,38.4,0,0.00,0.00
2023-08-07T19:00,32.5,38.2,0,0.00,0.00
2023-08-07T20:00,31.6,37.7,0,0.00,0.00
2023-08-07T21:00,31.0,37.2,0,0.00,0.00
2023-08-07T22:00,30.5,36.7,0,0.00,0.00
2023-08-07T23:00,30.3,35.8,0,0.00,0.00
2023-08-08T00:00,29.9,34.9,0,0.00,0.00
2023-08-08T01:00,29.5,33.5,0,0.00,0.00
2023-08-08T02:00,28.9,32.7,0,0.00,0.00
2023-08-08T03:00,28.4,32.4,0,0.00,0.00
2023-08-08T04:00,28.1,32.3,0,0.00,0.00
2023-08-08T05:00,27.9,32.2,0,0.00,0.00
2023-08-08T06:00,27.8,32.3,0,0.00,0.00
2023-08-08T07:00,28.2,32.8,0,0.00,0.00
2023-08-08T08:00,29.3,33.9,0,0.00,0.00
2023-08-08T09:00,30.7,35.3,0,0.00,0.00
2023-08-08T10:00,32.0,37.2,0,0.00,0.00
2023-08-08T11:00,32.6,38.6,0,0.00,0.00
2023-08-08T12:00,33.3,38.8,0,0.00,0.00
2023-08-08T13:00,33.9,39.7,0,0.00,0.00
2023-08-08T14:00,33.9,39.2,0,0.10,0.00
2023-08-08T15:00,34.0,39.2,0,0.00,0.00
2023-08-08T16:00,33.9,38.9,0,0.00,0.00
2023-08-08T17:00,33.5,39.0,0,0.00,0.00
2023-08-08T18:00,32.9,38.6,0,0.00,0.00
2023-08-08T19:00,32.0,38.3,0,0.00,0.00
2023-08-08T20:00,31.2,37.8,0,0.00,0.00
2023-08-08T21:00,30.7,37.3,0,0.00,0.00
2023-08-08T22:00,30.3,36.4,0,0.00,0.00
2023-08-08T23:00,30.5,36.2,0,0.00,0.00
2023-08-09T00:00,30.1,35.9,0,0.00,0.00
2023-08-09T01:00,29.6,35.4,0,0.00,0.00
2023-08-09T02:00,29.3,34.6,0,0.00,0.00
2023-08-09T03:00,28.9,33.7,0,0.00,0.00
2023-08-09T04:00,28.5,33.2,0,0.00,0.00
2023-08-09T05:00,28.3,32.9,0,0.00,0.00
2023-08-09T06:00,28.1,32.8,0,0.00,0.00
2023-08-09T07:00,28.5,33.3,0,0.00,0.00
2023-08-09T08:00,29.5,34.0,0,0.00,0.00
2023-08-09T09:00,30.7,35.5,1,0.00,0.00
2023-08-09T10:00,31.9,37.8,2,0.00,0.00
2023-08-09T11:00,32.9,39.6,3,0.00,0.00
2023-08-09T12:00,33.7,39.8,2,0.00,0.00
2023-08-09T13:00,34.0,40.1,1,0.00,0.00
2023-08-09T14:00,34.6,40.7,0,0.00,0.00
2023-08-09T15:00,34.7,40.4,0,0.00,0.00
2023-08-09T16:00,34.5,39.5,0,0.00,0.00
2023-08-09T17:00,33.3,38.9,0,0.00,0.00
2023-08-09T18:00,32.1,38.1,0,0.10,0.00
2023-08-09T19:00,31.6,38.1,0,0.00,0.00
2023-08-09T20:00,31.1,37.8,0,0.00,0.00
2023-08-09T21:00,30.7,37.6,8,0.00,0.00
2023-08-09T22:00,30.4,37.2,15,0.00,0.00
2023-08-09T23:00,30.5,36.9,23,0.00,0.00
2023-08-10T00:00,30.2,36.6,26,0.00,0.00
2023-08-10T01:00,30.0,36.1,29,0.00,0.00
2023-08-10T02:00,29.7,35.5,32,0.00,0.00
2023-08-10T03:00,29.3,35.4,29,0.00,0.00
2023-08-10T04:00,29.1,34.9,26,0.00,0.00
2023-08-10T05:00,29.0,33.8,23,0.00,0.00
2023-08-10T06:00,28.8,33.8,17,0.00,0.00
2023-08-10T07:00,29.3,34.4,12,0.00,0.00
2023-08-10T08:00,30.4,35.4,6,0.00,0.00
2023-08-10T09:00,31.6,36.7,4,0.00,0.00
2023-08-10T10:00,32.7,38.3,2,0.00,0.00
2023-08-10T11:00,33.5,38.6,0,0.00,0.00
2023-08-10T12:00,33.9,40.0,0,0.00,0.00
2023-08-10T13:00,33.9,39.2,0,0.00,0.00
2023-08-10T14:00,33.7,39.3,0,0.00,0.00
2023-08-10T15:00,33.3,38.9,0,0.00,0.00
2023-08-10T16:00,32.6,38.4,0,0.00,0.00
2023-08-10T17:00,33.2,38.5,0,0.00,0.00
2023-08-10T18:00,32.5,38.1,4,0.00,0.00
2023-08-10T19:00,32.1,38.2,9,0.00,0.00
2023-08-10T20:00,31.6,38.1,13,0.00,0.00
2023-08-10T21:00,31.1,37.8,9,0.00,0.00
2023-08-10T22:00,30.8,37.5,4,0.00,0.00
2023-08-10T23:00,30.8,37.5,0,0.00,0.00
2023-08-11T00:00,30.6,37.2,8,0.00,0.00
2023-08-11T01:00,30.3,37.0,15,0.00,0.00
2023-08-11T02:00,30.1,36.5,23,0.10,0.00
2023-08-11T03:00,29.8,36.5,20,0.00,0.00
2023-08-11T04:00,29.1,35.7,16,0.20,0.00
2023-08-11T05:00,29.7,36.9,13,0.10,0.00
2023-08-11T06:00,29.4,36.5,26,0.00,0.00
2023-08-11T07:00,30.4,35.1,39,0.00,0.00
2023-08-11T08:00,30.4,34.6,52,0.00,0.00
2023-08-11T09:00,31.0,34.9,37,0.00,0.00
2023-08-11T10:00,31.9,36.0,21,0.00,0.00
2023-08-11T11:00,34.1,38.4,6,0.00,0.00
2023-08-11T12:00,34.9,39.8,4,0.00,0.00
2023-08-11T13:00,35.2,39.1,2,0.00,0.00
2023-08-11T14:00,35.2,39.2,0,0.00,0.00
2023-08-11T15:00,35.2,39.0,0,0.00,0.00
2023-08-11T16:00,35.1,39.2,0,0.00,0.00
2023-08-11T17:00,34.4,38.9,0,0.00,0.00
2023-08-11T18:00,33.9,38.7,0,0.00,0.00
2023-08-11T19:00,33.2,38.8,0,0.00,0.00
2023-08-11T20:00,32.7,38.6,0,0.00,0.00
2023-08-11T21:00,31.6,37.8,0,0.00,0.00
2023-08-11T22:00,30.7,37.5,0,0.00,0.00
2023-08-11T23:00,30.8,38.0,0,0.00,0.00
2023-08-12T00:00,30.5,37.7,0,0.00,0.00
2023-08-12T01:00,30.5,37.5,0,0.00,0.00
2023-08-12T02:00,30.4,37.0,0,0.00,0.00
2023-08-12T03:00,30.1,36.0,0,0.00,0.00
2023-08-12T04:00,29.8,34.8,0,0.00,0.00
2023-08-12T05:00,29.6,33.7,0,0.00,0.00
2023-08-12T06:00,29.3,33.4,0,0.00,0.00
2023-08-12T07:00,29.8,33.6,0,0.00,0.00
2023-08-12T08:00,30.9,34.3,0,0.00,0.00
2023-08-12T09:00,32.3,35.7,0,0.00,0.00
2023-08-12T10:00,33.6,37.8,0,0.00,0.00
2023-08-12T11:00,34.6,39.4,0,0.00,0.00
2023-08-12T12:00,35.1,40.1,0,0.00,0.00
2023-08-12T13:00,35.4,40.0,0,0.00,0.00
2023-08-12T14:00,35.6,40.3,0,0.00,0.00
2023-08-12T15:00,35.6,39.4,0,0.00,0.00
2023-08-12T16:00,35.2,39.2,0,0.00,0.00
2023-08-12T17:00,34.6,39.0,0,0.00,0.00
2023-08-12T18:00,34.1,38.9,0,0.00,0.00
2023-08-12T19:00,33.1,38.6,0,0.00,0.00
2023-08-12T20:00,32.4,38.2,0,0.00,0.00
2023-08-12T21:00,31.9,37.8,0,0.00,0.00
2023-08-12T22:00,31.5,37.2,0,0.00,0.00
2023-08-12T23:00,31.2,36.7,0,0.00,0.00
2023-08-13T00:00,30.9,36.1,0,0.00,0.00
2023-08-13T01:00,30.6,35.2,0,0.00,0.00
2023-08-13T02:00,30.2,33.9,0,0.00,0.00
2023-08-13T03:00,29.7,33.2,0,0.00,0.00
2023-08-13T04:00,29.3,32.7,0,0.00,0.00
2023-08-13T05:00,28.7,31.9,0,0.00,0.00
2023-08-13T06:00,28.6,32.0,0,0.00,0.00
2023-08-13T07:00,29.0,32.4,0,0.00,0.00
2023-08-13T08:00,29.9,33.6,0,0.00,0.00
2023-08-13T09:00,31.3,34.9,0,0.00,0.00
2023-08-13T10:00,32.5,36.3,0,0.00,0.00
2023-08-13T11:00,33.5,38.2,0,0.00,0.00
2023-08-13T12:00,34.5,40.4,0,0.00,0.00
2023-08-13T13:00,34.6,39.1,0,0.00,0.00
2023-08-13T14:00,34.8,39.3,0,0.00,0.00
2023-08-13T15:00,34.8,39.0,0,0.00,0.00
2023-08-13T16:00,33.9,38.1,0,0.00,0.00
2023-08-13T17:00,32.8,37.5,0,0.00,0.00
2023-08-13T18:00,31.9,36.9,0,0.00,0.00
2023-08-13T19:00,31.1,36.4,0,0.00,0.00
2023-08-13T20:00,30.5,35.9,0,0.00,0.00
2023-08-13T21:00,30.2,35.3,0,0.00,0.00
2023-08-13T22:00,29.8,34.7,0,0.00,0.00
2023-08-13T23:00,29.9,34.8,0,0.00,0.00
2023-08-14T00:00,29.5,34.3,1,0.00,0.00
2023-08-14T01:00,29.2,34.0,2,0.00,0.00
2023-08-14T02:00,28.9,33.8,3,0.00,0.00
2023-08-14T03:00,28.6,33.4,8,0.00,0.00
2023-08-14T04:00,28.3,33.1,14,0.00,0.00
2023-08-14T05:00,28.0,33.1,19,0.00,0.00
2023-08-14T06:00,27.9,33.1,19,0.00,0.00
2023-08-14T07:00,28.5,33.6,19,0.00,0.00
2023-08-14T08:00,29.8,34.8,19,0.00,0.00
2023-08-14T09:00,31.0,35.4,27,0.00,0.00
2023-08-14T10:00,32.2,36.9,34,0.00,0.00
2023-08-14T11:00,33.2,38.0,42,0.00,0.00
2023-08-14T12:00,33.9,38.4,51,0.00,0.00
2023-08-14T13:00,33.9,37.1,59,0.00,0.00
2023-08-14T14:00,33.4,36.8,68,0.00,0.00
2023-08-14T15:00,33.3,36.8,67,0.00,0.00
2023-08-14T16:00,32.6,36.3,66,0.00,0.00
2023-08-14T17:00,33.5,37.4,65,0.00,0.00
2023-08-14T18:00,32.3,36.3,56,0.00,0.00
2023-08-14T19:00,30.9,35.3,48,0.00,0.00
2023-08-14T20:00,29.8,34.8,39,0.00,0.00
2023-08-14T21:00,29.0,34.4,41,0.00,0.00
2023-08-14T22:00,28.5,34.2,43,0.00,0.00
2023-08-14T23:00,28.3,34.1,45,0.00,0.00
2023-08-15T00:00,28.0,33.9,47,0.00,0.00
2023-08-15T01:00,27.8,33.9,50,0.00,0.00
2023-08-15T02:00,27.6,33.6,52,0.00,0.00
